LV316,442.2566833,668.2857666,,556.1954956,3153.210449,1599.395996,1258.417725,1009.464905,846.9616699,1345.601685,509.2557068,326.4347839,3095.224854,1831.563599,,,,911.7887573,1873.794312,5008.400879,,4352.799805,,485.7758179,,745.3709717,617.3471069,744.7941284,1137.604004,460.9278259,2461.764404,189.9412994,,377.6444702,1828.952637,673.1323853,,1061.090576,2277.035645,,363.8414307,,,,738.3405151,,3126.412109,1812.593506,4349.723145,648.6946411,4790.264648,637.0883179,,413.7590027,443.1568909,921.357666,716.1865845,612.6557007,358.5852661,,470.980072,2272.655518,1337.985962,976.4091187,585.1245728,2213.314209,,444.5203247,336.9779968,304.9879761,,1547.539185,,3661.127686,1418.49231,1284.887451,911.9309692,,311.1734619,1187.293213,1443.384766,,1341.799927,,520.1688232,556.8907471,1561.868164,2730.650635,855.8804321,,1405.805664,,2702.344238,1491.132813,,,913.8827515,899.2097778,960.9754028,1303.248291
LV312,174.4615021,658.4559326,242.0708008,240.0061035,232.0052185,1713.530518,239.3902435,521.0735474,526.378418,213.2006989,549.9250488,379.6942749,1241.402344,156.8311768,1359.29126,552.3535156,288.1572266,323.3305969,349.9969482,681.1137695,373.0414429,948.5350952,,,603.1697998,1102.472412,802.2169189,226.2435608,198.6854095,,238.4163055,395.3783569,387.3793945,384.1167603,371.537262,1166.934204,722.3733521,408.4668274,2924.248291,415.0450439,420.7744141,1925.776489,289.5026855,420.6603394,1374.635254,223.70401,285.6307678,2252.652588,933.9899292,419.6266785,638.168457,,806.5109253,226.0697937,150.2430573,2120.518799,594.2861328,,1571.14502,375.431427,114.8305511,703.7329102,374.5643311,297.287384,530.1885376,354.8479919,383.8486938,442.4841614,421.753418,214.4732361,,1755.340698,272.8252258,523.9802246,1231.02063,404.947052,109.1036301,385.7861328,,2074.628418,992.2640381,157.4226837,1554.068604,729.8490601,54.5111084,877.1473389,408.3302307,369.7498169,230.4874878,642.0620117,,623.5413208,407.2011414,152.2925262,204.8105011,310.3340454,683.6029053,520.3948975,414.9163818,512.5223389
LV310,6037.467773,8465.976563,6351.34082,13540.8623,11773.55273,20354.40039,6086.14209,9539.288086,13960.17676,7647.349609,9066.31543,6053.196777,21205.85742,10979.94336,8072.005371,7287.641113,6936.847656,9799.520508,10514.36621,28878.69141,7974.115234,29250.05664,10938.74805,6333.172852,15342.14648,7012.291992,8368.795898,7156.903809,22167.89258,10796.69824,6823.352051,7662.012207,7917.006348,6082.373047,11875.9375,12415.76465,17878.57227,5762.887695,19492.66406,14954.30078,7917.512695,9545.516602,7235.728516,8725.920898,12052.00586,10159.94922,16821.68359,18862.27344,19126.86719,5096.47998,21732.35547,13979.35352,8730.015625,8299.162109,6739.175781,13564.70703,6730.234863,15694.4248,13188.94531,10868.70801,5773.201172,17983.59766,13343.65625,7583.510254,12265.13574,15998.41016,11533.21191,9962.241211,6453.431641,10137.71875,12032.17188,6389.115723,6098.376465,24972.30859,16580.48047,19605.13477,15847.96875,7472.20459,9746.416016,15333.85645,17473.87891,5997.891113,12228.70996,17596.32813,11499.10059,12534.2334,12457.64844,6531.645508,7322.847168,20519.50586,21892.77539,9033.169922,8758.09082,6692.997559,9971.683594,7663.681641,10437.74316,11057.68555,11329.84863,10881.49805
LV39,10224.16016,10276.16406,9012.464844,18835.76367,26045.34961,25435.49219,11424.0459,20969.86523,23100.37695,14190.03223,18399.74805,11056.69336,26044.58203,11818.5166,13407.27637,12656.02051,10762.12891,12683.29199,13392.2373,29844.5625,11110.96191,30666.70703,14570.6709,9154.211914,25125.27539,13617.72949,9015.598633,10748.25879,34359.72266,15948.91211,9573.44043,12257.54492,12785.2373,10343.88574,12882.73535,19118.72656,29456.12109,13556.29688,17709.49609,12795.66992,11754.53223,14317.8418,10992.4873,15513.19629,9891.352539,7898.208008,25504.36133,21824.85742,27078.27539,12188.8125,24115.85547,13628.55273,16390.62305,10993.44727,10396.19531,20389.55859,15438.93164,23962.80664,19370.26367,17817.63281,6832.787598,14259.35547,18270.06836,15630.49316,22734.38867,14626.9541,9119.844727,16332.19043,13745.04004,16289.27246,19384.70313,9381.553711,12286.94043,25541.33008,22008.69727,23704.44922,17053.93945,8980.858398,15355.13086,19124.73633,23494.30664,10324.6748,13473.68262,29768.30664,16731.9668,16049.23145,19216.81641,13137.95996,16915.11914,27732.21875,36288.11328,16773.88867,13132.27539,10175.99316,15761.35547,10694.20996,15564.33008,15727.30762,17738.39063,16210.7168
LV403,408.5588684,,394.4897156,245.227829,1062.678345,1530.235962,,687.5244751,,594.9725952,279.3786621,279.8570862,2811.067139,,202.4507751,,499.6524353,212.0466919,330.98349,2437.227051,487.7857666,2866.658203,,,422.5128174,314.1768799,622.8345947,,537.9884644,,,263.9712219,70.84044647,,668.2617188,371.3564453,,,290.2875671,312.9810486,,,426.2142029,540.6574707,,274.3867798,1185.724243,253.7895813,439.6882324,356.5177002,335.2125854,359.5616455,,259.5245667,328.9384155,1204.508545,,483.9281006,504.7703247,,682.8580322,3289.778809,187.8235626,587.4075317,,3222.550293,265.9312439,,,262.8944092,,,,2654.132324,1029.116699,470.7721558,392.1034241,,439.9905701,198.5499725,1332.754028,341.0405884,247.0877228,442.4125061,,533.5715332,510.6359253,,,,567.8228149,131.1411591,252.4168701,234.2241821,549.5199585,312.0075989,522.6052246,484.4906006,543.2441406,404.4709167
KV228;KVD28,22173.88867,22855.17969,18443.95313,32039.66602,44054.45703,58771.45313,26930.11523,36195.35156,38213.14063,33456.44922,33373.61328,23253.43945,37631.45703,25100.41406,22812.62891,23244.1582,20867.1543,17536.17188,24673.99414,75885.8125,25059.03125,46489.22656,31103.44922,31861.39258,37790.32422,15791.75195,23764.30078,23136.625,46920.31641,29355.18164,33459.19531,31288.72266,33474.11328,15937.81348,99498.05469,26436.33398,71154.53125,17874.83203,42777.0625,46870.32031,31247.17188,25211.47266,26153.79688,24942.33203,19999.95898,33590.44531,66513.88281,45830.05859,13981.63184,27232.85547,16897.2832,45389.07031,29634.0957,34547.18359,25598.16797,47770.07031,29253.70898,45738.09375,30170.07617,37057.64453,16060.61133,35497.60156,26959.63086,26895.56445,29635.96094,30743.9375,36211.96875,26777.89648,31178.19336,28545.83008,33748.97656,26559.78516,18579.66016,39157.73828,45914.74219,44508.25781,23028.20508,13853.88379,27160.83398,39479.21484,54748.31641,26606.5332,18849.8125,70403.36719,32372.17969,25610.46094,25182.5918,41867.63281,26464.11328,70728.27344,48075.05469,36134.93359,40616.60156,19029.48438,28447.79883,25671.82617,32520.0625,34566.72266,35726.91406,34458.80078
HV364,1404.847534,1446.671631,1499.749268,1553.268921,3089.432861,3060.020508,2448.949463,3636.94165,1434.392456,2743.567871,1526.356079,1447.486084,3240.222168,1693.068237,1417.232666,2179.156982,2138.813965,2149.920166,1468.352051,3986.238525,1910.171997,3255.919434,1506.668945,1923.96814,2380.35498,2092.171143,1691.666016,1684.390381,2081.680176,1625.215332,1377.246948,3081.883301,2821.997314,2257.742676,1189.712646,2253.105957,3216.027588,1924.49585,2013.921387,3643.378418,2835.266113,1332.369385,1123.204956,2275.761963,1023.36853,1530.987305,4972.35791,1897.081299,4540.321777,1839.057251,4483.046387,3811.184326,2322.831055,3112.262207,1817.820923,5956.460938,3088.210938,2103.730713,2398.862305,2015.863159,2711.465332,1622.320679,3023.504883,3199.42334,1606.06189,1626.553955,2275.162598,1998.623901,2760.472412,1176.668945,2010.973877,2019.475586,1518.691528,3026.835205,4823.779297,2493.588379,1350.438232,1918.755493,1322.739136,2085.765381,4695.514648,1038.141968,1053.798706,2529.621338,1469.900391,2453.144043,1864.690552,1832.804932,2050.507813,2093.874268,2011.819214,2833.916504,1952.691895,1036.057129,2759.57373,1737.707031,1816.193481,1782.705688,2160.404785,2183.391846
HV404,1263.125732,831.1956177,313.3646545,2981.43335,728.8890381,732.6939087,2242.333496,524.6491699,721.3843994,391.1218262,303.0690308,976.1520386,1635.441895,1109.712646,2065.828369,631.9942017,,505.4030151,964.2842407,2626.880127,524.6312256,2320.84375,,1331.131592,534.8746948,1111.197266,1783.39502,1153.935547,2533.451172,453.9490967,1509.622925,1341.396362,1398.618042,938.6026001,1093.473267,,1353.004395,1282.317017,2203.026123,2511.243896,1070.448242,2965.884033,1239.595215,942.5904541,1548.887817,1385.805664,972.3858643,1840.783203,1334.897339,1983.3302,2182.768555,2468.378662,341.2755432,1113.513916,601.1769409,760.9285889,1514.082886,1748.560303,,500.9084167,,2178.139893,2439.696777,549.6713867,821.359314,2052.269287,1496.518433,898.4578247,1821.796387,945.2866211,390.0368652,705.9691162,279.5425415,2343.24292,641.7345581,3722.144287,1927.568848,823.1334839,877.2109985,3693.479004,415.4923096,1024.362183,1171.822998,1065.547363,,508.7349548,1678.101196,1652.155029,540.7907715,976.4318848,2914.267822,1193.65564,1742.642334,744.1873779,872.6607056,,1208.251465,834.8035889,1242.350098,1366.801392
KVD29,22551.21875,21484.94727,29966.12109,66287.79688,49263.59766,48473.82422,39650.30469,54239.32422,46972.05078,37552.75781,45961.22266,33236.32031,50655.42578,26760.61719,24208.60352,37572.55078,34701,30852.51367,32001.44531,70946.72656,33918.92578,61892.53906,42940.46094,34489.625,58760.39063,27027.58594,19961.26758,25101.25195,72105.34375,47386.52344,31993.24219,48191.78906,46389.51563,30509.30664,45781.06641,34312.75,54530.6875,35160.07813,56442.00391,50843.36328,48521.40234,26855.41602,26050.34961,46633.52734,30753.7793,34429.09375,70495.89844,76680.10156,40713.76172,39438.95313,37455.69922,50725.54688,45253.19922,39896.72656,26348.98438,51165.57031,44294.80469,67942.47656,37951.67578,48602.52344,23212.74805,48479.86719,32030.30469,39774.27734,41916.52734,53153.35547,34861.36328,46868.98828,46305.00391,52805.54297,53929.34375,40734.01563,30069.03906,47605.07031,38142.10938,85284.82813,36333.72656,24350.27734,45294.10938,38895.11719,46860.39844,26982.58984,38079.93359,64969.53906,51682.53516,26783.99414,34947.60156,39161.36719,39796.5,52817.89063,76301.5,59881.10156,48989.17578,23494.46875,52477.92969,33484.05078,40111.875,43505.49609,42215.30859,43637.74219
KVD17,,172.4502869,191.9633636,281.5895691,489.7015991,553.8254395,265.9179382,215.8894806,204.4478607,229.3860779,308.9341125,189.7172546,907.710144,119.6922226,229.0007629,92.57634735,135.1736755,173.7565613,,333.1947327,131.3342438,636.267395,175.1777496,181.7173462,164.1907806,280.9396057,,,377.8502808,119.8489838,221.9875641,198.6842041,234.287384,,150.577179,190.2429047,567.3224487,151.4338379,694.7324219,139.2021484,119.1207886,145.1392517,,184.8913727,633.5510864,95.63218689,40.15300369,465.4068298,788.1376953,194.8784485,3498.710693,248.4964142,,,,209.3335876,264.3591919,414.4354248,160.6018982,190.254715,117.5833435,237.480957,302.7497864,14.85375881,160.1123199,128.3097534,304.9315491,143.2658539,321.8365479,306.9552612,146.3468475,514.8892822,151.0385132,346.5808716,280.8105469,252.5201111,495.7831421,90.79972076,54.98916626,277.238678,316.2288513,,130.6360931,71.55184937,109.1304092,246.3584442,356.1203918,120.4457626,160.8925171,630.3872681,272.2547302,179.5102081,248.6798706,,245.7304688,166.2892303,226.8762665,225.8393555,149.959549,254.8583984
KV127,26934.28125,36803.04297,33102.71484,61369.92969,62435.50781,65281.45313,39728.77734,62318.11719,48431.53516,39896.55078,45325.86328,25204.20898,49165.46875,31727.61719,34143.0625,32847.49609,38008.97656,47408.125,37650.18359,61066.55859,36236.04688,50761.49219,42671.57422,35408.47656,64143.46875,31980.32617,29322.48438,26291.83789,107217.8906,47564.09766,31108.2793,30057.31836,27989.47852,27530.04688,65543.90625,47836.90625,91997.67188,37342.0625,52592.02344,65974.64063,28637.92773,31780.06055,29924.03125,53116.07422,31794.25781,39109.54297,68743.69531,75592.57813,93910.17969,36340.61328,81257.33594,58405.49219,51667.28125,45324.22656,29169.72656,69012.28906,50164.64453,80256.95313,53409.17188,42968.03125,32518.66016,40572.23438,38822.25,46187.55469,54966.80469,41953.69922,45628.18359,61272.1875,45961.68359,55804.42188,52672.48047,39233.03516,30878.57617,40930,57594.93359,75323.95313,39462.52344,25777.48242,51205.95703,50755.18359,66525.50781,29789.83398,36508.36719,99331.10156,46734.03516,39026.39063,42380.07031,35780.79297,43001.96094,79911.76563,102126.7188,37893.89453,43632.78125,30113.84766,47300.39844,35323.28906,42727.91797,48775.17578,49545.82031,46606.42578
KVD30,11140.90332,13012.3125,13435.49512,20038.33203,27757.97656,32112.37695,13489.51367,10179.86816,22261.03711,7354.288574,15769.60449,13953.40039,27015.59766,10213.54395,10880.49902,15124.27051,17353.69727,10698.73535,9702.59668,49273.81641,17448.66992,35624.84766,6976.625977,17620.27148,21300.27344,14644.375,12818.61523,10989.41406,27211.93164,6994.001465,17106.16992,19281.45313,20232.42773,6455.17334,9634.359375,17586.63281,24900.5918,20382.37695,12462.53027,26777.88086,18947.55078,11559.42188,11663.51367,6878.822266,11425.51172,19265.12891,20382.26953,15532.04102,11826.88086,16926.99805,12123.41699,32861.26953,16844.5918,20606.00195,11544.01855,27318.65234,16322.86035,20667.60352,20094.27344,17125.98438,12116.66309,21078.49805,17837.13867,9076.207031,21203.62109,19786.86133,17945.10352,6621.101563,13830.15332,7952.668457,7582.723633,17549.0625,14136.24902,30745.05078,28125.14648,29428.26172,14213.91016,7098.826172,8706.205078,16540.04297,28355.51172,10863.08203,11828.35059,23430.79688,7619.293457,15802.6875,17575.61328,19012.55273,12795.96582,20045.55469,27135.95313,21324.36523,18452.95508,8848.634766,23462.74414,16950.57617,15120.54199,17053.16797,16902.34766,18579.08984
KV137;KVD37,1679.745728,3879.654297,2780.984375,4882.909668,3878.380615,6461.217285,5113.634766,4515.586426,4572.267578,4466.284668,3637.431396,3719.958252,3770.32959,4262.60498,4548.779785,4674.673828,3205.841064,5516.252441,4816.252441,5739.920898,2886.541992,4903.956543,3304.356445,2579.282227,5195.787598,3570.264893,3255.99707,2148.85376,8067.401855,3265.705078,4718.741699,3296.979004,2485.343262,3396.429443,5163.186035,4455.487305,6929.600098,2646.581055,6127.844727,4807.672852,3308.951172,4289.616211,2402.104248,4280.249512,4068.391846,2894.503418,7632.567383,6861.095703,6697.721191,2428.691406,7206.091797,3934.810547,5056.958984,2863.456055,3075.870117,7231.764648,6078.043945,7005.740723,5140.974609,4032.755371,2353.774902,3539.859375,4201.744629,3672.049316,3968.700439,3578.744629,2798.070313,4319.719727,5302.20166,4691.166992,3890.593506,4037.579102,2851.476074,4475.087402,4942.808594,6137.543945,3554.397705,2658.860352,3949.263184,7758.430664,5043.132324,2707.574707,3669.369141,8319.896484,3695.765869,3962.533203,4953.361816,6371.983887,3817.373047,7516.874023,10054.98633,2642.648682,6835.384766,3193.984619,6095.397949,3256.969238,3774.460693,4312.526855,4375.591797,3930.027344
LV545,525.3087158,467.5707092,596.0501709,1035.64856,1211.403931,1739.06665,458.2405701,261.3388367,1332.472412,329.8938293,402.1635132,841.3270264,1104.787476,694.3261719,741.173584,607.2102051,739.3953247,766.9177856,613.9866943,1515.564819,769.2578735,1263.254395,329.4206238,628.9747925,663.9287109,415.2267456,243.6486053,433.0480957,1109.086914,446.7066345,,352.1977539,468.158783,373.3862915,381.0713196,541.0233154,2390.377686,780.9504395,2008.856934,768.9981079,331.789032,555.9668579,459.7160034,420.3652649,369.5923157,772.9935303,769.8104248,1369.567627,1239.419312,630.2103882,1521.325195,2508.710205,570.314209,642.1325684,536.251709,827.3226318,571.8602905,809.1589966,598.4564209,553.5667725,1513.060303,473.0765381,575.0853271,451.7079163,834.366272,475.7164001,551.7780151,411.2323303,592.8227539,327.2153625,370.7252808,608.5253906,253.074707,1030.04187,1495.992065,731.9783936,728.4625244,569.7093506,291.6853638,631.5764771,1433.491699,458.8355103,523.4866943,2101.992432,362.1180115,772.9897461,503.323822,,201.0503693,1781.417236,1077.74292,356.9628601,,548.2286987,586.3260498,709.3761597,754.1988525,718.3014526,627.2684937,658.444458
