"Accession","Coefficient","P_Value","R_Squared","Q_Value"
"ACYP1_HUMAN",2.05265756909884,0.343634884130044,0.0289709759853262,0.768331136720221
"ADA2_HUMAN",-0.512059430102976,0.655099985010204,0.00651970452858839,0.930030254354017
"ADA_HUMAN",1.54438342247421,0.274331280746065,0.0384143816205905,0.698192278643217
"ADDA_HUMAN",-0.050435769707218,0.982761542827227,1.5304627298692e-05,0.994669212029067
"ADDB_HUMAN",-0.304717437754046,0.89353964989861,0.000586947488702997,0.981303771122431
"ADDG_HUMAN",2.95471491459738,0.126871075222485,0.0735429651615274,0.508953850023791
"ADH4_HUMAN",-1.06735447219381,0.479260933005634,0.0162748369154784,0.857060429247596
"ADHX_HUMAN",-0.0876261561177994,0.951683824580884,0.000120351630061473,0.987840602967421
"ADIPO_HUMAN",-3.17890300992364,0.00885561661687896,0.201122360442904,0.0963453996328506
"ADK_HUMAN",-1.02913023490487,0.517238210155146,0.0136545280748731,0.882613311113143
"ADPRS_HUMAN",-0.0699082814726593,0.961536067682666,7.62410935902112e-05,0.990663083634782
"ADRM1_HUMAN",1.8149670584374,0.229171716606695,0.0462943814541068,0.65171334134043
"ADSSP_HUMAN",-0.308929108921281,0.875524073759492,0.000804088270909715,0.976448416921782
"ADT2_HUMAN",4.28099150465259,0.00167980074014043,0.276334524141365,0.0252943908551581
"ADT3_HUMAN",4.36336258241,0.00080027685463304,0.308097066445179,0.0146233078245948
"AFAM_HUMAN",-1.64392549821194,0.175647496507348,0.0583489002577184,0.585867572620015
"AGFG1_HUMAN",-1.80017229947713,0.486264160656021,0.0157664048960488,0.863492762178194
"AGO2_HUMAN",-0.330348304831758,0.885031576930017,0.000685160118033137,0.979237088402336
"AGRV1_HUMAN",-0.757951588056498,0.279656410211277,0.0375881611718698,0.703542397601736
"AHNK_HUMAN",0.0713378468074789,0.949309795259477,0.000132484748236184,0.987840602967421
"AHSA1_HUMAN",-1.54712830182126,0.513949932940556,0.0138685560071934,0.881910653037783
"AHSP_HUMAN",-0.814755576481718,0.451388620675161,0.0184207523511741,0.846008560063993
"AIDA_HUMAN",-0.526204460615253,0.750069033529501,0.00332099647478811,0.950184139765484
"AIMP1_HUMAN",0.445613907981332,0.447165394968789,0.0187638341292905,0.846008560063993
"AK1A1_HUMAN",-0.738600857860291,0.771106221956275,0.00277082761825343,0.950184139765484
"AK1C3_HUMAN;AK1C1_HUMAN",-0.0162231085295921,0.987870678989212,7.57646300134859e-06,0.995150188452785
"AKA11_HUMAN",0.454327151888473,0.376903643366462,0.0252701377795655,0.798121900779446
"AKCL2_HUMAN",-2.79580765508758,0.129012814476344,0.0727520739900573,0.512418611744191
"AL1A1_HUMAN",0.0685547881378396,0.969645706273615,4.74680343638618e-05,0.991049782658198
"AL4A1_HUMAN",0.128663559724645,0.896794615088138,0.000551415911595308,0.982361207249947
"AL5AP_HUMAN",5.9450216525766,1.89467330439127e-06,0.524495672813816,0.000123035347703908
"AL9A1_HUMAN",0.399928441732841,0.647846023471668,0.00681589864034986,0.930030254354017
"ALAT1_HUMAN",-1.64345790801473,0.140783123693997,0.0686412239825682,0.532001947974244
"ALBU_HUMAN",-5.25125212187395,0.00663160831016211,0.214576045551045,0.0787456118200963
"ALDOA_HUMAN",-1.59624317252828,0.651030640397123,0.00668489599145123,0.930030254354017
"ALDOB_HUMAN",-0.51194548344621,0.530582707734605,0.0128095678219539,0.88907271661219
"ALDOC_HUMAN",5.32160532053522,0.147171276407998,0.0665615652230799,0.542074846306411
"ALDR_HUMAN",2.07579588997195,0.24648281282596,0.0430732925469695,0.668795449703527
"ALS_HUMAN",-1.38585938694614,0.106408719489817,0.0818974823103923,0.463558320964026
"AMBP_HUMAN",-3.88807627033821,0.0183446238647446,0.166666618140757,0.162213312301869
"AMPB_HUMAN",0.130662624085548,0.907875092185255,0.000438891405583302,0.983345855860942
"AMPD2_HUMAN",4.08131170484782,0.0198709806796886,0.162842159018242,0.173495369127701
"AMPD3_HUMAN",0.963231592100492,0.377195072647771,0.0252396801157275,0.798121900779446
"AMPL_HUMAN",-0.26306746189832,0.770995717695128,0.00277357667599598,0.950184139765484
"AMPN_HUMAN",0.411751615818982,0.704439812262857,0.00470607448744555,0.944403825730462
"AN13A_HUMAN",-0.442417286843663,0.80198339767408,0.00205959777258486,0.952536477723515
"AN32A_HUMAN",2.82946778606333,0.223236074983219,0.0474644299615265,0.648764767630337
"AN32B_HUMAN",4.44559190696951,0.0574997888047439,0.111537134526763,0.332826075588462
"AN32E_HUMAN",5.07085311631774,0.00183059191319551,0.272578009088604,0.0270184590733462
"ANFY1_HUMAN",0.126882224337299,0.945507104850985,0.000153138442493715,0.987840602967421
"ANGI_HUMAN",-1.70168201901016,0.146123114377519,0.0668960533704184,0.541961048748917
"ANGL5_HUMAN",2.22898404787337,0.00352251954222403,0.243485140593907,0.0475311403165035
"ANGL8_HUMAN",1.06516386442273,0.120872911354545,0.0758355938139273,0.501005305635154
"ANGT_HUMAN",-3.36179295256152,0.0382888342459332,0.131232862746841,0.263457607824666
"ANK1_HUMAN",-1.47591831491707,0.643706634451929,0.00698846100691013,0.930030254354017
"ANM5_HUMAN",-0.928958576673214,0.660494008717014,0.00630451770549452,0.930030254354017
"ANO3_HUMAN",0.798325550461667,0.379428198888477,0.0250073565231185,0.799762735075254
"ANR28_HUMAN",-0.341351015563955,0.821762034376346,0.00166234838950718,0.957074351148663
"ANT3_HUMAN",-4.85521573273224,0.0188889038606533,0.165268393171913,0.166318399247617
"ANX11_HUMAN",8.95639201889158,9.05711372447829e-08,0.607520854845046,1.25471215463106e-05
"ANXA1_HUMAN",7.68234377592299,7.03191378902096e-08,0.613761714492835,1.12402437335273e-05
"ANXA2_HUMAN",2.18022610019946,0.0125631164455242,0.184672433688653,0.124909837195212
"ANXA3_HUMAN",5.98943367164269,2.51725662828677e-07,0.581305343106691,2.37766330617269e-05
"ANXA4_HUMAN",4.31996611459056,0.248015288056303,0.042800970530512,0.671937116793998
"ANXA5_HUMAN",0.813002669402717,0.452628190283512,0.0183209804739105,0.846008560063993
"ANXA6_HUMAN",6.81602841299654,1.10749418462437e-07,0.602491494771306,1.27854050869413e-05
"ANXA7_HUMAN",-2.41892832850228,0.389955229327969,0.0239369838077032,0.807645251345245
"AP1B1_HUMAN",0.624129897175252,0.738673137023738,0.00364190238351165,0.950013840534207
"AP1M1_HUMAN",1.20094381168506,0.38136926183563,0.0248069349930554,0.799762735075254
"AP2A1_HUMAN",1.04573809170215,0.568600928289752,0.0105985397617211,0.90748032323041
"AP2B1_HUMAN",0.965479888136213,0.622407937254782,0.00791807591446126,0.922677044521045
"AP2M1_HUMAN",0.970534709067832,0.575694817134163,0.0102163085999046,0.907632509318534
"AP2S1_HUMAN",0.446972619097007,0.804105317504144,0.00201482715034467,0.952536477723515
"AP4A_HUMAN",-3.63342254473247,0.024947852429133,0.15191715801142,0.203300538618582
"AP4S1_HUMAN",-0.344933893432759,0.864690321023859,0.000951497823134806,0.973037353575977
"APMAP_HUMAN",4.15891830002501,0.0315787634349903,0.140550980853213,0.232038732340426
"APOA1_HUMAN",-2.95823897827997,0.0367032286781819,0.133279805321953,0.2594194190247
"APOA2_HUMAN",-2.32281943550566,0.103887601295685,0.0830420546128667,0.458340627372471
"APOA4_HUMAN",-3.46682139648906,0.0117233285456628,0.187941599451114,0.117920520748713
"APOA5_HUMAN",-2.23065383551869,0.00470864468750935,0.230316186270123,0.060398541115089
"APOA_HUMAN",0.214514262068795,0.666910007254223,0.00605410664563402,0.930790022706644
"APOBR_HUMAN",2.35342545061573,0.0296415917536085,0.143607948437437,0.226453042882347
"APOB_HUMAN",-1.06489869601005,0.483260442890098,0.0159830200078532,0.861987296416845
"APOC1_HUMAN",-2.35458803048525,0.0668290843176526,0.104262192561385,0.357714670303553
"APOC2_HUMAN",-2.45396770300865,0.0431045215731253,0.125495967387443,0.277278801722378
"APOC3_HUMAN",-2.8887860577198,0.03143439408826,0.140772337516266,0.232038732340426
"APOC4_HUMAN",-1.51483752687572,0.0510069723624352,0.117340602701795,0.3081671856235
"APOD_HUMAN",-2.96063426394743,0.0253780861685823,0.151094129801202,0.205998683821539
"APOE_HUMAN",-1.6696763720728,0.0611397863055255,0.108565837464932,0.342738925640589
"APOF_HUMAN",-3.41931139353652,0.0312889437009782,0.140996368515416,0.232038732340426
"APOH_HUMAN",-2.22642493788115,0.0849991233029075,0.092662107342646,0.410763205170795
"APOL1_HUMAN",-2.98902020343751,0.0772381036596742,0.0972731477027743,0.38674886603567
"APOL1_HUMAN_2",0.630591704511976,0.17439258866435,0.0586791560360935,0.585284149039052
"APOL1_HUMAN_3",-0.375546458653585,0.507877533387889,0.0142699950108259,0.877281391837101
"APOM_HUMAN",-2.32070433244312,0.0567847275141248,0.112143072368393,0.330129466493422
"APT_HUMAN",-1.30252561426517,0.454785290701741,0.018148350263499,0.846008560063993
"AQP1_HUMAN",-0.374094380737607,0.852541359210371,0.00113199815600325,0.968581469805788
"AQR_HUMAN",0.212862814236387,0.758651060517126,0.00309000710462665,0.950184139765484
"ARC1B_HUMAN",6.38084201480051,1.07575546273668e-05,0.469806609817498,0.000421777330484307
"ARF3_HUMAN;ARF1_HUMAN",-0.664541096701014,0.801530675798853,0.00206921729065485,0.952536477723515
"ARF4_HUMAN",3.62398501211525,0.0150126934010798,0.17622379353584,0.142449209531706
"ARF5_HUMAN",1.96561730156189,0.340320524778335,0.0293655913704687,0.766182069869317
"ARF6_HUMAN",-1.90932995067698,0.285066000956245,0.0367682073669418,0.711002597203234
"ARG28_HUMAN",-2.56196205447536,0.363021346542889,0.0267591392630628,0.784156297418007
"ARGI1_HUMAN",-0.126329095799183,0.915721175944565,0.000367061402876243,0.984991770967922
"ARI2_HUMAN",0.621853127913624,0.547464295203511,0.0117930248369222,0.895772287742437
"ARK72_HUMAN",1.85929173280103,0.295098346551851,0.0352968804975164,0.713696035649828
"ARL15_HUMAN",1.10000165673497,0.565866110920006,0.0107483574580159,0.905257996681149
"ARL3_HUMAN",-0.219035851857456,0.871231355280536,0.000860976746908563,0.976045330574191
"ARL8A_HUMAN;ARL8B_HUMAN",3.75065153784999,0.00527210198233312,0.225144564120245,0.066396532844171
"ARLY_HUMAN",-1.55133002337861,0.454578309211835,0.0181648602775766,0.846008560063993
"ARMC8_HUMAN",-0.0435757264101969,0.971495864906039,4.18555603077871e-05,0.991049782658198
"ARMX5_HUMAN",0.931305621840751,0.258307827231702,0.041022031537301,0.681172163689691
"ARP2_HUMAN",9.3781705602366,3.35411038408714e-06,0.507127384446109,0.000169263688573783
"ARP3_HUMAN",10.1386602689825,2.7124533431137e-06,0.513653682507489,0.000146758734697923
"ARP5L_HUMAN",2.88718741205607,0.12484204026383,0.0743054176405924,0.503731572171336
"ARPC2_HUMAN",8.73128835350563,1.02993330173874e-05,0.471247109148795,0.00041964733353198
"ARPC3_HUMAN",6.6319491793983,0.000130123600303145,0.380982774027523,0.00329752245646262
"ARPC4_HUMAN",7.79385749914743,0.00011207793393099,0.386661781016272,0.00291122433385747
"ARPC5_HUMAN",7.14549933876002,2.68070735525132e-05,0.438733775664418,0.000870392169408164
"ARRB2_HUMAN",2.1581852342328,0.0234571847787881,0.154880578672935,0.195759156507316
"ASAP1_HUMAN",2.41525609450184,0.30346656678206,0.0341161344612529,0.720842405171714
"ASCC3_HUMAN",0.418910265059381,0.650688996494933,0.00669887708025883,0.930030254354017
"ASC_HUMAN",5.70901489680747,1.29743904406306e-05,0.463563998657249,0.000469903692089229
"ASGR2_HUMAN",-0.702359959006811,0.358348194440496,0.0272777306559941,0.782932824646113
"ASPC1_HUMAN",0.119761195010565,0.937419217952095,0.000202065289859164,0.987840602967421
"AT1A1_HUMAN;AT1A3_HUMAN",-0.414036321253025,0.792798130103884,0.0022594335701802,0.952536477723515
"AT2A2_HUMAN",3.69740906577385,0.0508903484642019,0.117451499752313,0.3081671856235
"AT2A3_HUMAN",2.73671286598153,0.0206776616873491,0.160935296611757,0.177140744459975
"AT2B1_HUMAN",-1.00626780566435,0.556461726303018,0.0112741893761622,0.899056514533361
"AT2B4_HUMAN",0.479111682841217,0.753966122440652,0.00321497614640124,0.950184139765484
"AT5F1_HUMAN",3.0659652417364,0.0247691834335935,0.152263048733977,0.202639225098454
"AT8B3_HUMAN",-3.24312512387611,0.0469001564110749,0.121407488688923,0.29116247570949
"ATG3_HUMAN",-1.26250770607697,0.474273226221585,0.0166442598842063,0.851929562943754
"ATG4A_HUMAN",-2.56035581641111,0.112971582290045,0.0790461171409898,0.481461542797459
"ATG7_HUMAN",0.700247248619777,0.68697582285813,0.00530899755859054,0.941882287223223
"ATL4_HUMAN",-1.17706922326681,0.330969283776091,0.0305064592163615,0.754667705125037
"ATLA3_HUMAN",1.11481410325625,0.561292704628051,0.0110019980025146,0.900001140800338
"ATP5H_HUMAN",1.76880481004539,0.227089492495358,0.0467008106801235,0.648764767630337
"ATP5I_HUMAN",1.73232751635921,0.274141216252238,0.0384442296335728,0.698192278643217
"ATP5L_HUMAN",1.82486000009803,0.106324269559659,0.0819353617413791,0.463558320964026
"ATPA_HUMAN",5.28593231925407,0.00128257784688988,0.288025279685005,0.0201908845896755
"ATPB_HUMAN",4.11997848277967,0.00551193632001375,0.223102627935823,0.0689988173071601
"ATPD_HUMAN",4.13962733716676,0.00684521098981553,0.213108280559463,0.0803635504906027
"ATPG_HUMAN",4.7032512012673,0.000514908537895758,0.326436477737883,0.0105629414745909
"ATPO_HUMAN",3.97423538273273,0.0726970521502622,0.100196391509614,0.37311525745948
"ATRN_HUMAN",-1.78979263803791,0.305576168173857,0.0338248619040318,0.721576451665085
"ATX1_HUMAN",-0.25059825759113,0.81403469494954,0.00181222071076523,0.95487990442229
"ATX3L_HUMAN",-1.74130517801176,0.289605608738243,0.0360946732584725,0.711655409754158
"ATX3_HUMAN",0.749326485548057,0.756589116690927,0.00314467556319154,0.950184139765484
"B2MG_HUMAN",0.224029344911839,0.804730326770312,0.00200173929127852,0.952536477723515
"B3AT_HUMAN",-0.747219067536445,0.752248839996568,0.00326146274538504,0.950184139765484
"BACH_HUMAN",3.07662485681284,0.067308198310245,0.10391687759989,0.357714670303553
"BAG1_HUMAN",0.468419703622962,0.825224322180044,0.00159739518147223,0.957997844407894
"BAG6_HUMAN",0.935296057978077,0.601778720610009,0.00888753657281394,0.917458680431107
"BAP31_HUMAN",2.67079527004784,0.0581605643129949,0.110983908035718,0.335715701784454
"BASI_HUMAN",-0.682720430113688,0.753318187854742,0.00323247276015277,0.950184139765484
"BASP1_HUMAN",3.38456739166653,0.00184959372197538,0.27212572768358,0.0270665898187665
"BAX_HUMAN",0.846819016086033,0.743819713988226,0.00349495739503396,0.950184139765484
"BCAM_HUMAN",-0.464260473426407,0.632524617644396,0.0074677043908063,0.926136717364346
"BGH3_HUMAN",-0.910381877098689,0.423852729473646,0.0207490563690644,0.832117644244458
"BID_HUMAN",0.855525830447386,0.770960417044934,0.00277445517451768,0.950184139765484
"BIEA_HUMAN",-2.80184053324162,0.259575964055266,0.0408086810216488,0.682783358616257
"BIN2_HUMAN",3.38320604338084,0.0291896561523935,0.144349439653631,0.226328751808484
"BIP_HUMAN",3.96495567327499,0.0637118131722291,0.106572117673392,0.351175458280881
"BIRC2_HUMAN",1.97394992710281,0.291855458417253,0.0357656561952455,0.712019890154362
"BIRC6_HUMAN",-0.693361422374687,0.596982696537805,0.00912303906469354,0.917458680431107
"BIVM_HUMAN",0.992342600627054,0.635427462403147,0.00734143963235014,0.927594419887116
"BLMH_HUMAN",-0.85091339937495,0.722478790039668,0.00412629568910311,0.947539635548635
"BLM_HUMAN",-2.95003950371342,0.129873931160552,0.0724380095261988,0.514053388479289
"BLTP2_HUMAN",-0.75648413350562,0.189980969854607,0.054752309266398,0.603629564741032
"BLVRB_HUMAN",-0.0246910675598923,0.991012096661067,4.16002528424547e-06,0.99546752950357
"BOLA2_HUMAN",-0.81755488293222,0.699303666476887,0.00487908244730378,0.941945405848748
"BPIB1_HUMAN",-0.680606102176123,0.390608503063955,0.0238718800343569,0.807646238176019
"BPI_HUMAN",2.73894550832371,0.00073649575704539,0.311582782317162,0.0139130743921847
"BPNT1_HUMAN",-1.392355282757,0.465906718046548,0.0172779549153588,0.847777636907903
"BROX_HUMAN",-1.28019404210241,0.62467081924909,0.00781593227707131,0.922677044521045
"BRSK1_HUMAN",1.54228452936722,0.303530849145933,0.0341072216653169,0.720842405171714
"BSDC1_HUMAN",-1.04779308625038,0.26728733828714,0.0395375727816378,0.694040244363129
"BST1_HUMAN",5.66489259273861,0.00678622227669897,0.213509165752073,0.080123692562389
"BTD_HUMAN",-2.82021278466842,0.166554742837441,0.0608028845391446,0.57248827395689
"BTK_HUMAN",0.287904850522239,0.819449505868273,0.00170648809874679,0.957074351148663
"C1QA_HUMAN",-2.72837651318604,0.0378657521795448,0.13177069831387,0.263160645582255
"C1QBP_HUMAN",0.673007856201087,0.621356147495347,0.00796583050890155,0.922677044521045
"C1QB_HUMAN",-5.3242564549997,0.0026367218112848,0.256464788009509,0.0372576728009547
"C1QC_HUMAN",-3.10921337145877,0.0396952053855065,0.129486503772762,0.264661106892441
"C1RL_HUMAN",-1.52448560324356,0.387831149977693,0.0241497167262664,0.807645251345245
"C1R_HUMAN",-4.2388579165692,0.0126662737915203,0.184285556019621,0.125335794946568
"C1S_HUMAN",-4.59605000562721,0.0101935618828355,0.194526720222272,0.106980917134001
"C1TC_HUMAN",-1.89638273564319,0.137507222812588,0.0697473566602183,0.526224694299369
"C2C2L_HUMAN",-1.70126682948537,0.303053197045657,0.0341735048341029,0.720842405171714
"C4BPA_HUMAN",-0.73057668896924,0.657990183719137,0.00640387118027025,0.930030254354017
"C4BPB_HUMAN",-1.18925011037225,0.438043537275994,0.0195218571349025,0.84027705167416
"CAB39_HUMAN",4.2460541876317,0.1152572825286,0.0780936624271049,0.483847743625112
"CAD13_HUMAN",-2.85769489060225,0.00652872968817409,0.215299278498815,0.077969541908194
"CADH1_HUMAN",-2.05015730544965,0.0267647300061367,0.148531766348785,0.212456561678726
"CADH5_HUMAN",-1.49376677629506,0.196991131634516,0.053101875463906,0.615060527023432
"CAH1_HUMAN",0.504918524484832,0.675123914649204,0.00574219743752763,0.937280324647297
"CAH2_HUMAN",0.256199808868621,0.919685792641005,0.000333230446243843,0.984991770967922
"CAH3_HUMAN",0.0174735846319015,0.984312205151337,1.26747304481811e-05,0.994669212029067
"CAH8_HUMAN",-0.551205767944795,0.462760940386198,0.017520859393404,0.846008560063993
"CALD1_HUMAN",2.04498312808017,0.0771916430544465,0.097302158424053,0.38674886603567
"CALM1_HUMAN;CALM2_HUMAN;CALM3_HUMAN",-2.12541936496406,0.49165890825016,0.0153827612205214,0.866125672024732
"CALR_HUMAN",5.50173481725499,0.0207147261327112,0.160849438804458,0.177140744459975
"CALX_HUMAN",8.84226128903676,2.45000110332692e-05,0.441869889144913,0.000811071260051299
"CAMP_HUMAN",2.07416312187984,0.014492228259837,0.17790075639182,0.140069071274145
"CAN1_HUMAN",1.08278324823029,0.638874296613894,0.00719320715450175,0.930030254354017
"CAND1_HUMAN",-0.824590367290871,0.757275072496349,0.00312643072434081,0.950184139765484
"CAP1_HUMAN",14.2279733057996,9.46887662726003e-06,0.474018801224348,0.000395181855967038
"CAP7_HUMAN",4.17042240736279,0.000518488946298495,0.326151490084878,0.0105629414745909
"CAPG_HUMAN",6.33602187922518,4.79279846946948e-09,0.674312602022079,3.31981173985253e-06
"CAPZB_HUMAN",9.01751021890733,0.0401503980045652,0.128934412285649,0.266557594420085
"CAR16_HUMAN",0.546729792247202,0.726844270268631,0.00399239900429244,0.948877048441851
"CARD9_HUMAN",1.76131588650633,0.165149700970749,0.0611951698796702,0.570068236905675
"CARM1_HUMAN",0.0560275859097688,0.970569193014917,4.4622446754732e-05,0.991049782658198
"CASP3_HUMAN",0.778749558295614,0.695061994243294,0.00502465527350903,0.941945405848748
"CASP5_HUMAN",-0.799552824048955,0.19844108913911,0.0527687311684323,0.617265725805405
"CASP6_HUMAN",-2.52284761844783,0.0432330759182149,0.125351715399676,0.277278801722378
"CATA_HUMAN",0.367635085614584,0.856619952586583,0.00106960073315784,0.96955758878615
"CATB_HUMAN",-1.1848347184051,0.324553143985388,0.0313135778663602,0.74604140840889
"CATC_HUMAN",0.396356269722451,0.766343955521754,0.00289063939426726,0.950184139765484
"CATD_HUMAN",-0.182463352229968,0.853973300987976,0.00110988325690015,0.968581469805788
"CATG_HUMAN",5.20646418040963,4.57835691227374e-06,0.497413522162993,0.000216223310538746
"CATS_HUMAN",-0.561130391877745,0.626477601874497,0.00773496059774442,0.922677044521045
"CATZ_HUMAN",0.647937625211084,0.60809240676894,0.0085834000125174,0.921328716246858
"CAVN2_HUMAN",1.56873813763652,0.208060281991729,0.0506259079997952,0.62512870545069
"CAVN4_HUMAN",-1.48599973077525,0.00830564461645213,0.20411721532791,0.0918038803882315
"CAYP2_HUMAN",-0.980711631870908,0.593042361962651,0.00931945169036339,0.916921151903563
"CAZA1_HUMAN",6.62577113701187,0.0829296970850197,0.0938480121916878,0.40547743657099
"CAZA2_HUMAN",3.24647522683705,0.189307632237757,0.0549144134575724,0.603629564741032
"CBG_HUMAN",-3.18506338432921,0.0527121221311204,0.115747597046922,0.313856131199049
"CBPB2_HUMAN",-3.15968960131372,0.131515839320284,0.0718452691075559,0.514267955425554
"CBPN_HUMAN",-4.12636343120893,0.0151926465607025,0.175657096311281,0.142867070592837
"CBR1_HUMAN",-0.0998833118496106,0.92558867688503,0.000285916713111528,0.985729829691364
"CBX3_HUMAN",5.78046842471362,0.00448198511454428,0.23256600356987,0.0579805053825123
"CC124_HUMAN",0.66416082265009,0.612966770154613,0.0083531138399144,0.921917571366493
"CCDB1_HUMAN",0.598496842835068,0.4771100755407,0.0164333889758194,0.854685118080668
"CCDC6_HUMAN",-1.1869151893201,0.397195304937103,0.0232238344434671,0.81198653267317
"CCG3_HUMAN",0.801186882794995,0.168553805994392,0.0602509533230927,0.575131049025199
"CCL2_HUMAN",0.937727819195625,0.0308591365783438,0.141664436403673,0.2306664957187
"CCL5_HUMAN",0.316360775519383,0.80831991086932,0.00192744511659796,0.952536477723515
"CCSE1_HUMAN",-2.7026045798623,0.0679865076736372,0.103432237031941,0.360397864657699
"CCS_HUMAN",-1.44989491388908,0.657044784765522,0.00644162510543876,0.930030254354017
"CD14_HUMAN",-0.927450835620025,0.280453612343284,0.0374661165675886,0.704624134070657
"CD166_HUMAN",-0.461101884954281,0.601233046313866,0.00891413534033315,0.917458680431107
"CD177_HUMAN",2.12817002099347,0.00317399135717984,0.248173067996144,0.0431081963413053
"CD2AP_HUMAN",0.0209328605905989,0.989566437288966,5.60596672563446e-06,0.99546752950357
