"Accession","Coefficient","P_Value","R_Squared","Q_Value"
"ACAP2_T382_M1_2_382",-23.187374545541,0.717456456584441,0.00428340648700981,0.868083927946412
"ACINU_S1004_M1_2_1004",111.120449523825,0.00120527593515951,0.29069738064417,0.0251743483060674
"ACINU_S216_M1_2_216",-2.55446689922869,0.973855211246419,3.52111174522666e-05,0.988011897060278
"ACINU_S365_M1_2_365",69.9883058789024,0.282788449683642,0.0371110912874527,0.552999127814943
"ACINU_S490_M1_2_490",109.18649293967,0.0105162402522714,0.193061614674229,0.0978275458761713
"ACINU_S561_M1_2_561",86.4678908180005,0.0929948439331711,0.0883438252210585,0.321955566017265
"ACINU_S655_M1_2_655",7.83475412194771,0.860225267985882,0.00101596130692097,0.936351397896137
"ACINU_S657_M1_2_657",-2.52398083219909,0.957211988483253,9.43630608625836e-05,0.981908851141218
"ACINU_S710_M1_2_710",108.662469291176,0.0883205032152277,0.0908194792771703,0.31372038904662
"ACINU_T408_M1_2_408",38.0702175585733,0.328381122248297,0.0308295990949817,0.600112096291976
"ACK1_Y518_M1_2_518",61.0278880563398,0.129732603643066,0.0724894020087824,0.377683082795199
"ACLY_S455_M1_2_455",64.4149319134366,0.165014214699977,0.0612331903591887,0.424568822017139
"ACLY_S481_M1_2_481",60.467901067648,0.147191273747016,0.0665552086847745,0.40010003692559
"ACLY_S574_M1_2_574",-31.7607569613383,0.510378499255109,0.0141036778634658,0.74811928674869
"ACLY_S663_M1_2_663",-0.883900199147294,0.972883801126248,3.78772417709693e-05,0.987568553974775
"ACLY_S667_M1_2_667",19.8844001418037,0.491701836266165,0.0153797359794803,0.735062704586961
"ACP7_S118_M1_2_118",48.00194685086,0.197573495420723,0.0529677404261107,0.461303885496079
"ACPH_S187_M1_2_187",30.9025190002703,0.583347271899309,0.00981414587383204,0.794769033329906
"ACSA_S30_M1_2_30",-31.4293278724971,0.635779472650371,0.00732621717571129,0.823938567501941
"ACTB_S199_M1_2_199",-14.7321336027121,0.404212193797531,0.0225498818197287,0.669422908694274
"ACTB_S323_M1_2_323",8.1785620268616,0.802972559359739,0.00203866250086417,0.909560923582866
"ACTB_S52_M1_2_52",-5.94670242599294,0.753400790926362,0.00323023928502811,0.887580896118223
"ACTB_S60_M1_2_60",-3.89936679676372,0.831613997334806,0.00148107300929904,0.922908383059533
"ACTB_T203_M1_2_203",-86.846492753722,0.00874299423491495,0.201720745669574,0.0883880787036608
"ACTB_Y198_M1_2_198",-20.8825971849713,0.212409989147514,0.0496935086616055,0.4784659909365
"ACTB_Y306_M1_2_306",-11.3408873017203,0.550880454758309,0.0115941911156264,0.773083142513589
"ACTB_Y53_M1_2_53",-20.1678363401604,0.330979787053472,0.0305051544841883,0.602486330632486
"ACTT3_Y217_M1_2_217",15.2890998108249,0.557478583862817,0.0112165295343737,0.774672613202609
"ADA10_S740_M1_2_740",43.6678490319078,0.195583405155959,0.0534279639615149,0.460638141075279
"ADA10_T719_M1_2_719",46.4715344756364,0.0571982986003612,0.111791684769783,0.248307908041568
"ADA2A_S346_M1_2_346",-15.3434450264894,0.269167847092854,0.0392342569207715,0.538785378333435
"ADA_T4_M1_2_4",-34.509610521792,0.336868124286869,0.0297820042846932,0.607391871629041
"ADCY6_S576_M1_2_576",-35.7713366036033,0.172408152929157,0.059206785712601,0.434009835798925
"ADCY6_T56_M1_2_56",-50.8497512543976,0.121625522574942,0.0755414027883218,0.366615257972665
"ADDA_S12_M1_2_12",-190.699069414144,0.0143501838919775,0.178368597039118,0.114220853200757
"ADDA_S353_M1_2_353",-67.2021299705565,0.0238116421273925,0.154159528745255,0.149769817244452
"ADDA_S353_M2_2_353",-101.43468404736,0.0413917345642867,0.127459869602036,0.203195787861044
"ADDA_S355_M1_2_355",-97.001895058262,0.0330953996103141,0.138284141971791,0.179371394705595
"ADDA_S355_M2_2_355",-100.237048005612,0.0351526655101134,0.135368091254176,0.185084426728635
"ADDA_S358_M1_2_358",-97.6629444878117,0.0119998213624288,0.186840875223986,0.104182981153411
"ADDA_S358_M2_2_358",-104.463969021659,0.0440059387146673,0.124493386516552,0.211613167513764
"ADDA_S366_M1_2_366",-5.7673962837564,0.816043428859064,0.00177260723005366,0.916640552663955
"ADDA_S366_M2_2_366",16.8577035976116,0.391408297488487,0.0237923804177027,0.65674723049603
"ADDA_S465_M1_2_465",-29.9100647907682,0.123439368506201,0.0748402178470215,0.368712189565489
"ADDA_S481_M1_2_481",1.8084071748415,0.980352689118821,1.98816039212112e-05,0.991558671631245
"ADDA_S483_M1_2_483",16.0031741124747,0.830367748743914,0.0015034002622233,0.922486344346037
"ADDA_S532_M1_2_532",-57.9471880529041,0.182548185405902,0.056578237263692,0.444565494905811
"ADDA_S586_M1_2_586",-31.6332197610759,0.360320191834232,0.0270577967103832,0.627407711145095
"ADDA_S600_M1_2_600",-95.3068477413274,0.00840845292672695,0.203543114867185,0.0863866115070694
"ADDA_T11_M1_2_11",40.8190755728579,0.12702307272903,0.0734863705168236,0.374251768430624
"ADDA_T364_M1_2_364",-10.5331736033049,0.29299183562691,0.035600658453589,0.563827834922189
"ADDA_T364_M2_2_364",34.0093781893733,0.212435442227001,0.0496881166876767,0.4784659909365
"ADDA_T480_M1_2_480",-4.84992854452322,0.943972797578333,0.000161897106999516,0.976614847588051
"ADDA_T482_M1_2_482",10.796429899461,0.869327093707895,0.00088685085174603,0.939790129623672
"ADDB_S11_M1_2_11",-139.248729634631,0.0024225806467933,0.260229118721112,0.0380396705815628
"ADDB_S25_M1_2_25",25.4549344405833,0.422996476872389,0.020825034776629,0.686845764426454
"ADDB_S2_M1_2_2",-117.894433403154,0.0229260934145482,0.155981177996415,0.147059423265837
"ADDB_S344_M1_2_344",-24.8454134847124,0.550729714388376,0.0116029169798864,0.773083142513589
"ADDB_S396_M1_2_396",-29.1554040008954,0.649459670495206,0.00674932935250528,0.831879496949023
"ADDB_S471_M1_2_471",-32.745331001289,0.576947290202011,0.0101497703563615,0.789916841394318
"ADDB_S472_M1_2_472",-52.8249143305272,0.337581279321017,0.029695533330847,0.60814072613241
"ADDB_S473_M1_2_473",-48.9560807551259,0.262512979074269,0.0403192960643953,0.534440216708442
"ADDB_S512_M1_2_512",10.719323788837,0.856947025372565,0.00106467592886344,0.934645578900885
"ADDB_S517_M1_2_517",-31.8346480173925,0.528499910386133,0.0129389924090389,0.759560463028325
"ADDB_S522_M1_2_522",16.9012179843915,0.436850440478938,0.0196227548259833,0.697071621780447
"ADDB_S528_M1_2_528",-89.3610847357927,0.0177934950694724,0.16812428269015,0.129105639676779
"ADDB_S528_M2_2_528",-86.9339026796978,0.02503716063641,0.15174517364639,0.154407447490283
"ADDB_S530_M1_2_530",-60.6936858063612,0.0140364441028631,0.179418080201748,0.113173948191833
"ADDB_S530_M2_2_530",-58.7982678692106,0.0657256279162117,0.105067140150754,0.268728606106173
"ADDB_S532_M1_2_532",-63.9018649613632,0.0100355426471701,0.195260631731431,0.0961023869453963
"ADDB_S532_M2_2_532",-68.9601475032785,0.0575130676359641,0.111525954048745,0.248942193051856
"ADDB_S535_M2_2_535",-18.8026886758137,0.562926478862323,0.0109109409366477,0.778551839959161
"ADDB_S592_M1_2_592",-56.2856331338123,0.230267816364279,0.0460821462474617,0.498575829282801
"ADDB_S596_M1_2_596",-120.376689126575,0.00510619715384921,0.226609933405929,0.0640516742131566
"ADDB_S596_M2_2_596",-81.3168388361943,0.0286958870484324,0.145172604636352,0.164824304767209
"ADDB_S596_M3_2_592;596",-35.197213598704,0.0718186112923263,0.100783331399127,0.283940009645019
"ADDB_S600_M1_2_600",-78.1479645126701,0.033523244360783,0.137663209238897,0.180522466154255
"ADDB_S600_M2_2_600",-82.2906435733664,0.0289224220424846,0.144793229386813,0.164824304767209
"ADDB_S600_M3_2_600",-13.3376351768821,0.569922009845177,0.0105266620116463,0.785309637287808
"ADDB_S604_M1_2_604",-40.0082370080231,0.161064629553967,0.0623567762522161,0.417560995120003
"ADDB_S604_M2_2_604",-31.9499830944468,0.0271418391811207,0.147857463197948,0.159952982557839
"ADDB_S613_M1_2_613",-93.3152527792039,0.0230691127414434,0.155682356155347,0.147190246713417
"ADDB_S617_M1_2_617",-119.513639910383,0.0132920137136455,0.182002314954549,0.110219169895173
"ADDB_S621_M1_2_621",-118.254185312824,0.0525138610489654,0.115930141921756,0.235355644458319
"ADDB_S672_M1_2_672",-24.6680900482412,0.330321616332995,0.0305870166196004,0.602415204745676
"ADDB_S680_M1_2_680",-4.69351096325161,0.881257749880201,0.000731203610181226,0.94576086196547
"ADDB_S693_M1_2_693",-14.9206797947688,0.590800083686757,0.00943241216764511,0.797948605218918
"ADDB_S697_M1_2_697",-61.8380566868545,0.0917783310089263,0.088975536309941,0.319890930853438
"ADDB_S699_M1_2_699",-63.8137387886631,0.096620070019539,0.0865108351593309,0.330020282158859
"ADDB_S701_M1_2_701",-61.0778387167718,0.103564526165782,0.0831908200071882,0.338118965602895
"ADDB_S703_M1_2_703",-61.075358577874,0.10753688156354,0.0813944449634916,0.345031314372138
"ADDB_S713_M1_2_713",128.822134287848,0.0130635568197155,0.182823601936107,0.108888555885278
"ADDB_T403_M1_2_403",15.1478934191686,0.758593502324158,0.00309152605868624,0.889171892741129
"ADDB_T533_M2_2_533",-44.9803621358617,0.165599059266612,0.0610693137354633,0.424952115369977
"ADDB_T5_M1_2_5",-52.426172646396,0.229496638802528,0.0462313452041855,0.498012634608107
"ADDB_T675_M1_2_675",-23.28084789683,0.468137902755916,0.0171072197566937,0.717602929061494
"ADDB_T679_M1_2_679",-4.3651132181443,0.890307451069679,0.000623347521772429,0.95158616511093
"ADDB_T684_M1_2_684",-4.53559502280594,0.867534359923255,0.000911568767889341,0.938768852820179
"ADDB_T688_M1_2_688",-8.28529146511954,0.754950655034608,0.00318848949650684,0.88795800003321
"ADDB_T711_M1_2_711",22.8367417702491,0.463562338586183,0.0174587347572465,0.715323104832053
"ADDB_Y31_M1_2_31",-29.7665026844754,0.134104065775013,0.0709267254937234,0.383105034355972
"ADDG_S402_M1_2_402",-3.57660439216819,0.938115868348936,0.000197582985582469,0.973756442589508
"ADDG_S423_M1_2_423",28.2594024150801,0.473213821987666,0.0167235228057517,0.721056711548997
"ADDG_S42_M1_2_42",7.327047989631,0.815134684949899,0.00179047117971613,0.916640552663955
"ADDG_S652_M1_2_652",42.7816543619584,0.14516197901881,0.0672050493866333,0.397470757925226
"ADDG_S677_M1_2_677",-83.6024015532052,0.137838046039521,0.069634377324328,0.387768022784624
"ADDG_S679_M1_2_679",-19.42501221843,0.757695790764801,0.00311526923745625,0.889171892741129
"ADDG_S681_M1_2_681",-24.6612122874368,0.685577200206941,0.00535909531934329,0.851510739826992
"ADDG_S683_M1_2_683",-25.1102415519408,0.683961469036682,0.00541730870218973,0.851047880812539
"ADDG_T409_M1_2_409",-14.841442250153,0.72329938446561,0.0041009380531591,0.87102792341956
"ADDG_T411_M1_2_411",-1.26643155583832,0.979848307614708,2.09157082164315e-05,0.991558671631245
"ADDG_T653_M1_2_653",9.60199658996183,0.6688826502407,0.00597831548070698,0.842381221634192
"ADDG_T654_M1_2_654",34.5273886234447,0.230284723200315,0.0460788817832732,0.498575829282801
"ADDG_Y24_M1_2_24",-1.72633815169059,0.948365650488175,0.000137472599536397,0.978773605772238
"ADRM1_T217_M1_2_217",9.73397552581985,0.746370545096143,0.0034233607575664,0.882962536384109
"AFAP1_S668_M1_2_668",-60.3217861324826,0.010178866187306,0.194594508081891,0.0961023869453963
"AGFG1_S167_M1_2_167",64.9901722902029,0.180529833107622,0.0570883582431561,0.443511587314205
"AGFG1_S179_M2_2_179",36.7007354028703,0.654524814739357,0.0065429036389043,0.83579337757005
"AGFG1_S181_M1_2_181",-29.9674511945363,0.684774755366803,0.00538796122443521,0.851047880812539
"AGFG1_S181_M2_2_181",15.1631379215377,0.85238753202316,0.00113438726434916,0.932865049876063
"AGFG1_S293_M1_2_293",34.0521766684314,0.24739147994621,0.0429115819872898,0.519796913737126
"AGFG1_T177_M2_2_177",22.6667720375792,0.766370359629397,0.00288996753015139,0.893023145378677
"AGM1_S64_M1_2_64",-0.0310485904199521,0.999360699598799,2.10461064108638e-08,0.999586441794326
"AGRA1_S8_M1_2_8",31.1387796594166,0.527150423547564,0.0130233291117646,0.759343550900656
"AGRE5_S831_M1_2_831",102.309637382471,1.91274881958252e-06,0.524211754918658,0.000651511674854723
"AGRIN_S1750_M1_2_1750",-26.3619190970916,0.189329019864834,0.0549092545503457,0.452427900680779
"AHNK_S135_M1_2_135",45.4723328079657,0.0254633778316331,0.150932596324574,0.155949982072574
"AHNK_S210_M1_2_210",27.1224304013893,0.0756134299004787,0.0982983634630345,0.291144580521148
"AHNK_S212_M1_2_212",25.6888934573856,0.166438539707177,0.0608351905899492,0.426005695851664
"AHNK_S216_M1_2_216",-6.22848257155669,0.790584988796486,0.00230905686849703,0.904109072931518
"AHNK_S2397_M1_2_2397",52.9159575523605,0.142940883685484,0.0679276147664744,0.395095026816058
"AHNK_S3426_M1_2_3426",51.5143033015726,0.022803303724314,0.156239192769624,0.147059423265837
"AHNK_S5110_M1_2_5110",54.9299741542809,0.0185660258711577,0.166093028733938,0.13159457560422
"AHNK_S5841_M1_2_5841",28.6319949928965,0.176356153682631,0.0581635501752105,0.437322438976754
"AHNK_S5851_M1_2_5851",25.342046469896,0.267481109085052,0.0395062002447337,0.537633386758335
"AHNK_S5854_M1_2_5854",19.9774009325418,0.205346677122478,0.051218876594753,0.469182191072411
"AHNK_S819_M1_2_819;1196;1654;1856;1923;1990;2118",27.8132216365959,0.0593443240167757,0.110008476172899,0.254628553048724
"AHNK_S93_M1_2_93",43.3653998476002,0.0573107017015854,0.111696624420305,0.248552191121078
"AHNK_T4100_M1_2_4100",38.9167634873852,0.00608529059632009,0.218547580782308,0.0718187556986697
"AHNK_T4564_M1_2_4564",36.3643872793125,0.0206642246329178,0.160966459986835,0.138848538201153
"AHNK_T4766_M1_2_4766",53.537123943672,0.0018414076145709,0.272320027998646,0.0317266650479374
"AHNK_T5845_M1_2_5845",41.2971168757883,0.0975851469028271,0.0860348777458398,0.33084766692856
"AHSP_S101_M1_2_101",-40.6441516870942,0.0859209449076076,0.092143371001097,0.309900906419728
"AHSP_S102_M1_2_102",-42.44543561691,0.104317902028837,0.0828446628389783,0.339833648008941
"AIF1_S39_M1_2_39",11.8475388382919,0.621092928424889,0.0079778091837251,0.81802483255961
"AIF1_Y37_M1_2_37",-0.0562465674204655,0.997953325367681,2.15705013143225e-07,0.999354909006834
"AKIB1_S737_M1_2_737",19.048731206303,0.54287098509531,0.0120639748831637,0.76750725478992
"AKP13_S1929_M1_2_1929",70.0588876764358,0.155261455507344,0.0640633411980311,0.409775089541705
"AKP13_S1932_M1_2_1932",43.4604171803063,0.313379437986538,0.0327689866304124,0.584271221643954
"AKP13_S2709_M1_2_2709",75.5009975268955,0.00136994123567818,0.285183930213444,0.0274484153465293
"AKP13_T1930_M1_2_1930",75.6791653189076,0.105749722329962,0.082193908133536,0.342375683369064
"AKT1_S124_M1_2_124",7.65118985329728,0.841812493396506,0.00130488594637085,0.927711727416558
"AKT1_S129_M1_2_129",17.9898258752522,0.626117176082057,0.00775107192624825,0.819597097095281
"AKTS1_S183_M1_2_183",169.693270955856,0.00337944877626903,0.245353365915679,0.0475293958955034
"AKTS1_S202_M1_2_202",-34.3058445362132,0.141583771402457,0.0683750740969441,0.39373342188788
"AKTS1_S203_M1_2_203",-12.0461439857681,0.632678192746252,0.00746099151031139,0.823799606222853
"AKTS1_S88_M1_2_88",-42.5047638798671,0.214226617103407,0.0493105131984945,0.481520538342075
"AL1A1_S413_M1_2_413",-89.3419716472393,0.033499040680841,0.137698126562894,0.180522466154255
"AL1A1_S497_M1_2_497",-6.83357070949905,0.753178709678606,0.0032362459779598,0.887580896118223
"ALBU_S216_M1_2_216",-33.0596385533411,0.101363577964473,0.0842173353903776,0.336001076735834
"ALBU_S217_M1_2_217",-34.0940167222747,0.0854515637877168,0.0924067864867572,0.309829268984012
"ALBU_S256_M1_2_256",-13.4045092059361,0.480315143217167,0.0161975399457033,0.726130233583345
"ALBU_S294_M1_2_294",-8.53231345594142,0.687755415365023,0.00528119094025499,0.853526059203005
"ALBU_S296_M1_2_296",-10.2963597869239,0.647753014923159,0.00681974754613012,0.830414114093732
"ALBU_S297_M1_2_297",-12.2271118360358,0.54171717813384,0.0121326907928121,0.767100628326396
"ALBU_S311_M1_2_311",-8.68136571237532,0.760373412574003,0.00304474248865598,0.889781572642095
"ALBU_S366_M1_2_366",-14.8411624573546,0.502767432425109,0.0146141495586537,0.741864036723154
"ALBU_S443_M1_2_443",-17.7107661961836,0.337028416574651,0.0297625479455684,0.607391871629041
"ALBU_S451_M1_2_451",-32.3864985007421,0.0452614771482892,0.123130541888678,0.214580107936429
"ALBU_S478_M1_2_478",-16.0601292266426,0.576950817253051,0.010149583378351,0.789916841394318
"ALBU_S504_M1_2_504",1.91089153445304,0.92898578920213,0.000260342306788308,0.969719253792322
"ALBU_S603_M1_2_603",3.71506804281873,0.85852233894347,0.00104112012291261,0.935187433417389
"ALBU_S82_M1_2_82",-9.2596531911919,0.843838440088849,0.00127126448507876,0.929055536775183
"ALBU_S89_M1_2_89",-8.60027455616924,0.660049695865779,0.00632208117798736,0.838892093367872
"ALBU_T149_M1_2_149",20.3090734728753,0.538895527520559,0.0123018545006036,0.765650088125287
"ALBU_T157_M2_2_149;157",65.5868080576621,0.0992133784972286,0.0852428343313513,0.332349741998748
"ALBU_T260_M1_2_260",-12.9777058313712,0.516486458579553,0.0137032522670096,0.752647259837977
"ALBU_T444_M1_2_444",-10.4327510247376,0.575831046629594,0.0102090576551044,0.789161211536936
"ALBU_T446_M1_2_446",-30.7797089125357,0.0466344485447126,0.121682753864901,0.218979149688216
"ALBU_T502_M1_2_502",-9.59263958153789,0.787155892062626,0.00238708194082562,0.902535151386578
"ALBU_T520_M1_2_520",7.19760387516335,0.79703188017885,0.00216610199121936,0.906332091790433
"ALBU_T539_M1_2_539",-3.32280954319285,0.872779122496129,0.00084023566794909,0.940691456041749
"ALBU_T92_M1_2_92",-2.58307894141616,0.925432605754125,0.000287120679101409,0.968238512158959
"ALBU_Y287_M1_2_287",-43.0426550982554,0.146127645162134,0.066894601954486,0.399415563443165
"ALDOA_S272_M1_2_272",-61.1187421164144,0.142341248422999,0.0681247579912675,0.394123872829327
"ALDOA_S276_M1_2_276",-106.346731079781,0.034889172468571,0.135732007079309,0.184721928677579
"ALDOA_S36_M1_2_36",-140.658864428005,0.0956002442451048,0.0870191816673024,0.328407976351687
"ALDOA_S39_M1_2_39",-129.750405678901,0.210462522175603,0.0501082556470942,0.476445832409801
"ALDOA_S46_M1_2_46",68.7203987756296,0.0343205344570984,0.136526722173478,0.183762184493388
"ALDOA_T269_M1_2_269",-16.3482511766438,0.626866630077932,0.0077175937742045,0.819777152387798
"ALDOA_T9_M1_2_9",-15.7603013669001,0.733091876706531,0.00380505005735991,0.874924394400042
"ALPK3_T744_M1_2_744",-61.0028221378114,0.0641109608217023,0.106270031963096,0.264569743260483
"ALS2_S1335_M1_2_1335",-67.9452944449486,0.0456997901401499,0.122663633961331,0.216195161047632
"ALS2_S466_M1_2_466",-6.20054581086513,0.837356019788182,0.00138044787257697,0.924743058819981
"ALS2_S483_M1_2_483",-58.9108679356992,0.0622179422860426,0.107719966652788,0.261243351436458
"ALS2_S492_M1_2_492",-34.3451496073843,0.03995720972587,0.129167961841638,0.198916164536339
